Date,Adj Close,Close,High,Low,Open,Volume
2010-03-01,26.965353000000004,29.855715000000004,29.928572,29.35,29.392857,137523400.0
2010-03-02,26.947287,29.835714000000007,30.118572,29.677143,29.99,141636600.0
2010-03-03,27.009220000000006,29.904285,29.981428,29.705715,29.848572,93013200.0
2010-03-04,27.187279,30.101429,30.131428000000003,29.804285,29.897142,91510300.0
2010-03-05,28.250462,31.278572,31.385714,30.661428000000004,30.705715,224905100.0
2010-03-08,28.267229,31.297142,31.441429,31.178572,31.43,107472400.0
2010-03-09,28.775599,31.860001,32.142857,31.127142,31.187143,230064800.0
2010-03-10,29.010426,32.119999,32.21143,31.885714,31.975714,149054500.0
2010-03-11,29.095587,32.214287,32.214287,31.902857,31.987143,101425100.0
2010-03-12,29.237518,32.371429,32.532856,32.25,32.48143,104080900.0
2010-03-15,28.881401,31.977142,32.214287,31.464285,32.197144,123375700.0
2010-03-16,28.960112,32.064285,32.139999,31.787144,32.025715000000005,111727000.0
2010-03-17,28.917526,32.017143,32.349998,31.895714,32.128571,112739200.0
2010-03-18,28.985914,32.092857,32.142857,31.801428,32.014286,85527400.0
2010-03-19,28.676247,31.75,32.177143,31.604286,32.112858,139861400.0
2010-03-22,28.998819,32.107143,32.285713,31.450001,31.495714000000003,114104900.0
2010-03-23,29.4646,32.622856,32.682858,32.014286,32.234287,150607800.0
2010-03-24,29.594919,32.767143,32.885715000000005,32.501427,32.52,149445100.0
2010-03-25,29.243965000000006,32.378571,32.995715999999994,32.32143,32.988571,135571100.0
2010-03-26,29.792334000000004,32.985714,33.135715000000005,32.650002,32.707142,160218800.0
2010-03-29,29.984579,33.198570000000004,33.41,33.088570000000004,33.285713,135186100.0
2010-03-30,30.431023,33.692856,33.925713,33.464287,33.799999,131827500.0
2010-03-31,30.321342,33.57143,33.80143,33.494285999999995,33.64143,107664900.0
2010-04-01,30.446501,33.709999,34.104286,33.25,33.915714,150786300.0
2010-04-05,30.77165,34.07,34.072857,33.53857,33.568573,171126900.0
2010-04-06,30.907125,34.220001,34.32,33.857143,34.028572,111754300.0
2010-04-07,31.043894,34.371429,34.560001,34.094284,34.221428,157125500.0
2010-04-08,30.960022,34.278572,34.505714000000005,34.005714000000005,34.348572,143247300.0
2010-04-09,31.197435,34.541428,34.555714,34.351429,34.490002000000004,83545700.0
2010-04-12,31.261955,34.612858,34.724284999999995,34.544284999999995,34.599998,83256600.0
2010-04-13,31.280012,34.632858,34.685715,34.444286,34.55143,76552700.0
2010-04-14,31.700649,35.098572,35.115715,34.867142,35.040001000000004,101019100.0
2010-04-15,32.117401,35.560001,35.57571400000001,35.072857,35.111427,94196200.0
2010-04-16,31.921282,35.342857,35.877144,34.935715,35.509998,187636400.0
2010-04-19,31.878698,35.295715,35.412857,34.53857,35.29000100000001,141731100.0
2010-04-20,31.558714,34.941429,35.607143,34.708572,35.50571400000001,184581600.0
2010-04-21,33.446381,37.031429,37.17857,36.532856,36.971428,245597800.0
2010-04-22,34.381817,38.067142,38.107143,36.599998,36.89143,198356200.0
2010-04-23,34.944374,38.689999,38.882858,38.142857,38.284286,199238900.0
2010-04-26,34.772774,38.5,38.922855,38.312859,38.84,119767200.0
2010-04-27,33.81023,37.43428400000001,38.262856,37.217144,38.181427,177335900.0
2010-04-28,33.753464,37.371429,37.714287,36.630001,37.607143,189600600.0
2010-04-29,34.661819,38.377144,38.57143,37.43,37.574287,139710200.0
2010-04-30,33.687656,37.298573,38.652859,37.285713,38.472858,135615900.0
2010-05-03,34.366347999999995,38.049999,38.26857,37.554287,37.691429,113585500.0
2010-05-04,33.376701000000004,36.954285,37.612858,36.67857,37.555714,180954900.0
2010-05-05,33.029613,36.57,36.877144,35.532856,36.147144,220775800.0
2010-05-06,31.772898,35.17857,36.892857,28.464285,36.261429,321465200.0
2010-05-07,30.432308000000006,33.694286,35.22428499999999,32.172855,34.815715999999995,419004600.0
2010-05-10,32.771561,36.284286,36.378571,35.50428400000001,35.75,246076600.0
2010-05-11,33.098,36.645714,37.127144,35.785713,35.977142,212226700.0
2010-05-12,33.816681,37.441429,37.59,36.957142,37.034286,163594900.0
2010-05-13,33.335403,36.908573,37.857143,36.628571,37.602856,149928100.0
2010-05-14,32.749626,36.259998,36.639999,35.642857,36.451427,189840700.0
2010-05-17,32.801243,36.317142,36.597141,35.387142,36.38571500000001,190708700.0
2010-05-18,32.561249,36.05143,36.935715,35.751427,36.71143,195669600.0
2010-05-19,32.042568,35.477142,36.131428,34.978573,35.642857,256431700.0
2010-05-20,30.677458,33.965714,34.835712,33.744285999999995,34.554287,320728800.0
2010-05-21,31.265823,34.617142,34.92857,33.049999,33.259998,305972800.0
2010-05-24,31.838703,35.251427,35.842857,35.18,35.32571400000001,188559700.0
2010-05-25,31.640003000000004,35.031429,35.251427,33.880001,34.192856,262001600.0
2010-05-26,31.496777,34.872856,36.01857000000001,34.82143,35.725716,212663500.0
2010-05-27,32.688992,36.192856,36.27,35.587143,35.799999,166570600.0
2010-05-28,33.144455,36.697144,37.057144,36.192856,37.055714,203903700.0
2010-06-01,33.654114,37.261429,37.991428000000006,36.994286,37.098572,219118200.0
2010-06-02,34.056671,37.707142,37.828571,37.189999,37.791428,172137000.0
2010-06-03,33.949577000000005,37.58857,37.935715,37.201427,37.882858,162526700.0
2010-06-04,33.025745,36.565716,37.414288,36.375713,36.887142,189576100.0
2010-06-07,32.378029,35.848572,37.021427,35.792858,36.898571,221735500.0
2010-06-08,32.170303000000004,35.618572,36.257141,35.092857,36.177143,250192600.0
2010-06-09,31.379364,34.742859,35.985714,34.64143,35.92428599999999,213657500.0
2010-06-10,32.322556,35.787144,35.854286,34.599998,34.977142,194089000.0
2010-06-11,32.709625,36.215714,36.265713,35.33857000000001,35.46143,136439800.0
2010-06-14,32.808987,36.32571400000001,37.021427,36.287144,36.565716,150740100.0
2010-06-15,33.507027,37.098572,37.121429,36.5,36.52,146268500.0
2010-06-16,34.482452,38.17857,38.25,37.232857,37.299999,195919500.0
2010-06-17,35.078571000000004,38.83857,38.985714,38.5,38.657143,218213800.0
2010-06-18,35.362431,39.152859,39.285713,38.774284,38.892857,196155400.0
2010-06-21,34.859221999999995,38.59571500000001,39.85857,38.389999,39.669998,194122600.0
2010-06-22,35.334034,39.121429,39.424286,38.785713,38.880001,179315500.0
2010-06-23,34.96244,38.709999,39.237144,38.271427,39.225716,192114300.0
2010-06-24,34.708256,38.42857,39.028572,38.299999,38.714287,178569300.0
2010-06-25,34.411499,38.099998,38.610001,37.972858,38.580002,137485600.0
2010-06-28,34.617943,38.328571,38.535713,37.78857,38.132858,146237000.0
2010-06-29,33.052849,36.59571500000001,37.77,36.328571,37.73143,283336200.0
2010-06-30,32.454166,35.932858,36.852856,35.715714,36.672855,184863000.0
2010-07-01,32.060627000000004,35.497143,36.400002,34.745715999999994,36.328571,255724000.0
2010-07-02,31.861917,35.277142,35.847141,34.742859,35.784286,173460700.0
2010-07-06,32.079987,35.51857000000001,36.114285,35.165714,35.857143,153808900.0
2010-07-07,33.375423,36.952858,36.967144,35.67857,35.784286,163639000.0
2010-07-08,33.300571000000005,36.869999,37.557144,36.412857,37.497143,184536100.0
2010-07-09,33.49799,37.08857,37.128571,36.451427,36.69857,108330600.0
2010-07-12,33.197357000000004,36.75571400000001,37.407143,36.408573,36.932858,140719600.0
2010-07-13,32.488995,35.971428,36.628571,35.204285,36.617142,297731000.0
2010-07-14,32.608996999999995,36.104286,36.542858,35.57143,35.625713,203011900.0
2010-07-15,32.443844,35.921429,36.709999,35.32857100000001,35.46143,206216500.0
2010-07-16,32.243846999999995,35.700001,36.424286,35.487144,36.168571,259964600.0
2010-07-19,31.686455,35.082859,35.697144,34.228573,35.697144,256119500.0
2010-07-20,32.500607,35.984287,36.128571,34.287144,34.700001,268737700.0
2010-07-21,32.803818,36.32,37.878571,36.285713,37.869999,296417800.0
2010-07-22,33.420574,37.002857,37.142857,36.472858,36.811428,161329700.0
2010-07-23,33.539276,37.134285,37.197144,36.611427,36.727142,133347200.0
2010-07-26,33.454121,37.040001,37.157143,36.815716,37.142857,105137900.0
2010-07-27,34.073456,37.725716,37.828571,37.185715,37.267143,146192900.0
2010-07-28,33.670876,37.279999,37.998573,37.17857,37.667141,129996300.0
2010-07-29,33.303162,36.872856,37.521427,36.585712,37.244286,160951700.0
2010-07-30,33.192192,36.75,37.099998,36.414288,36.555714,112052500.0
2010-08-02,33.785721,37.407143,37.512856,37.08857,37.20571500000001,107013900.0
2010-08-03,33.796046999999994,37.418571,37.60857,37.060001,37.287144,104413400.0
2010-08-04,33.931521999999994,37.568573,37.75428400000001,37.187141,37.548573,105093800.0
2010-08-05,33.766369,37.38571500000001,37.597141,37.221428,37.389999,72274300.0
2010-08-06,33.558636,37.155716,37.355713,36.804287,37.111427,111224400.0
2010-08-09,33.77282,37.392857,37.450001,37.081429,37.354286,75782000.0
2010-08-10,33.470898,37.058571,37.207142,36.792858,37.121429,112980000.0
2010-08-11,32.281265000000005,35.741428000000006,36.527142,35.687141,36.485714,155013600.0
2010-08-12,32.487709,35.970001,36.157143,35.16,35.241428000000006,133730100.0
2010-08-13,32.140629,35.585712,35.982857,35.584286,35.950001,88717300.0
2010-08-16,31.952248,35.377144,35.715714,35.23143,35.368572,79607500.0
2010-08-17,32.510933,35.99571599999999,36.375713,35.599998,35.725716,105660100.0
2010-08-18,32.652863,36.152859,36.381428,35.939999,36.05143,84924000.0
2010-08-19,32.241257,35.697144,36.21143,35.52571500000001,36.119999,106676500.0
2010-08-20,32.210297,35.662857,36.274284,35.57143,35.627144,96057500.0
2010-08-23,31.714834000000003,35.114284999999995,36.0,35.035713,35.970001,103510400.0
2010-08-24,30.957445,34.275715000000005,34.714287,34.092857,34.667141,150641400.0
2010-08-25,31.339357,34.698570000000004,34.855713,33.885715000000005,34.005714000000005,149216900.0
2010-08-26,31.002602000000003,34.325714000000005,35.107143,34.325714000000005,35.064285,116626300.0
2010-08-27,31.175512,34.517143,34.658573,33.651428,34.535713,137097800.0
2010-08-30,31.289045,34.642857,35.107143,34.382858,34.394287,95822300.0
2010-08-31,31.366459000000006,34.728573,34.937141,34.335712,34.549999,105196700.0
2010-09-01,32.299328,35.761429,35.922855,35.182858,35.352856,174259400.0
2010-09-02,32.536732,36.024284,36.024284,35.509998,35.894287,103856900.0
2010-09-03,33.388313000000004,36.967144,36.968571,36.357143,36.441429,130197200.0
2010-09-07,33.264446,36.830002,37.07571400000001,36.607143,36.662857,85639400.0
2010-09-08,33.923771,37.560001,37.77,37.014286,37.111427,131637800.0
2010-09-09,33.943127000000004,37.581429,38.074287,37.560001,37.862858,109643800.0
2010-09-10,33.987003,37.630001,37.785713,37.342857,37.598572,96885600.0
2010-09-13,34.455368,38.148571,38.32571400000001,37.965714,37.974285,97195000.0
2010-09-14,34.586975,38.294285,38.452858,37.931427,38.029999,102037600.0
2010-09-15,34.865673,38.602856,38.625713,38.262856,38.310001,107342200.0
2010-09-16,35.684994,39.509998,39.524284,38.5,38.605713,163025800.0
2010-09-17,35.530167,39.33857,39.708572,39.097141,39.669998,158619300.0
2010-09-20,36.544312,40.46143,40.540001,39.407143,39.439999,164669400.0
2010-09-21,36.613991,40.53857,41.049999,40.398571,40.55143,167018600.0
2010-09-22,37.127522,41.107143,41.139999,40.344284,40.387142,146322400.0
2010-09-23,37.278473,41.274284,41.822857,40.857143,40.904285,196529200.0
2010-09-24,37.717175,41.759998,41.932858,41.507141,41.728573,162372000.0
2010-09-27,37.567497,41.594284,42.104286,41.572857,41.997143,120708700.0
2010-09-28,37.012688,40.98,41.681427,39.285713,41.681427,258760600.0
2010-09-29,37.078495,41.052856,41.401428,40.857143,41.032856,117411000.0
2010-09-30,36.611404,40.535713,41.42857,40.17857,41.285713,168347900.0
2010-10-01,36.452705,40.360001,40.939999,40.192856,40.878571,112035700.0
2010-10-04,35.952076,39.805714,40.414288,39.681427,40.228573,108825500.0
2010-10-05,37.281059,41.277142,41.349998,40.259998,40.285713,125491800.0
2010-10-06,37.313316,41.312859,41.712856,40.751427,41.369999,167717200.0
2010-10-07,37.317192,41.317142,41.497143,40.987144,41.477142,102099900.0
2010-10-08,37.942966,42.009998,42.07143,41.42857,41.672855,164600800.0
2010-10-11,38.109413,42.194286,42.462856,42.085712,42.105713,106938300.0
2010-10-12,38.519718,42.648571,42.785713,41.784286,42.201427,139636000.0
2010-10-13,38.726154,42.877144,43.137142,42.828571,42.88571500000001,157523100.0
2010-10-14,39.00615300000001,43.187141,43.209999,42.914288,43.098572,108824100.0
2010-10-15,40.609955,44.962856,45.0,43.558571,43.919998,230548500.0
2010-10-18,41.030582,45.42857,45.57143,44.898571,45.495716,273252700.0
2010-10-19,39.932568,44.212856,44.824287,42.860001,43.342857,308196000.0
2010-10-20,40.066761,44.361427,44.892857,43.83857,44.142857,180406100.0
2010-10-21,39.936436,44.217144,44.962856,43.828571,44.622856,137865000.0
2010-10-22,39.671928,43.924286,44.291428,43.757141,44.152859,93194500.0
2010-10-25,39.848705,44.119999,44.514286,44.062859,44.155716,98115500.0
2010-10-26,39.746758,44.007141,44.248573,43.664288,43.83857,98232400.0
2010-10-27,39.718384,43.975716,44.271427,43.657143,43.950001,99750700.0
2010-10-28,39.384186,43.605713,44.0,42.985714,43.992859,137762800.0
2010-10-29,38.834549,42.997143,43.697144,42.98143,43.46143,107627800.0
2010-11-01,39.247433,43.454285,43.657143,43.171429,43.174286,105972300.0
2010-11-02,39.915791,44.194286,44.312859,43.857143,43.857143,108482500.0
2010-11-03,40.35964600000001,44.685715,44.697144,44.07571400000001,44.48143,127087100.0
2010-11-04,41.065422,45.467144,45.740002,45.00428400000001,45.064285,160622000.0
2010-11-05,40.918339,45.304287,45.652859,45.25,45.427143,90313300.0
2010-11-08,41.110584,45.517143,45.681427,45.251427,45.314285,70439600.0
2010-11-09,40.782856,45.154285,45.900002,44.92857,45.864285,95886000.0
2010-11-10,41.034451,45.432858,45.53857,44.792858,45.234287,96056800.0
2010-11-11,40.8564,45.235714,45.485714,44.892857,45.0,90321000.0
2010-11-12,39.744175,44.00428400000001,45.214287,43.375713,45.142857,198961700.0
2010-11-15,39.616447,43.862858,44.362858,43.752857,44.065716,100901500.0
2010-11-16,38.91325,43.084286,43.942856,42.759998,43.674286,164412500.0
2010-11-17,38.77261,42.92857,43.427143,42.537144,43.028572,119862400.0
2010-11-18,39.795795,44.061428,44.238571,43.527142,43.599998,123622800.0
2010-11-19,39.576447,43.818573,44.057144,43.605713,43.995716,96210800.0
2010-11-22,40.431908,44.765713,44.765713,43.695713,43.811428,98268800.0
2010-11-23,39.834499,44.104286,44.535713,43.794285,44.349998,129861900.0
2010-11-24,40.617695,44.971428,45.057144,44.535713,44.57143,103431300.0
2010-11-26,40.643505,45.0,45.38571500000001,44.70571500000001,44.82,59396400.0
2010-11-29,40.884792,45.267143,45.354286,44.482857,45.07143,111446300.0
2010-11-30,40.146744,44.450001,44.908573,44.41,44.791428,125464500.0
2010-12-01,40.824139,45.200001,45.392857,45.0,45.03857,115437700.0
2010-12-02,41.04994600000001,45.450001,45.57143,44.984287,45.361427,115709300.0
2010-12-03,40.958324,45.348572,45.521427,45.191429,45.287144,85523200.0
2010-12-06,41.307999,45.735714,46.047142,45.488571,45.52,112120400.0
2010-12-07,41.057674,45.458572,46.284286,45.445713,46.257141,97863500.0
2010-12-08,41.418957,45.85857,45.860001,45.30143,45.66143,80483900.0
2010-12-09,41.257671,45.68,46.07143,45.574287,46.01857,73537800.0
2010-12-10,41.360889,45.794285,45.864285,45.514286,45.664288,65627800.0
2010-12-13,41.504116,45.952858,46.437141,45.857143,46.33857,109953900.0
2010-12-14,41.32605,45.75571400000001,46.077145,45.57143,45.96143,87752000.0
2010-12-15,41.335083,45.765713,46.142857,45.598572,45.714287,104328000.0
2010-12-16,41.449917,45.892857,46.087143,45.728573,45.869999,80507700.0
2010-12-17,41.367344,45.80143,45.970001,45.747143,45.947144,96732300.0
2010-12-20,41.57378,46.029999,46.17857,45.46143,45.942856,96402600.0
2010-12-21,41.830547,46.314285,46.341427,46.007141,46.142857,64088500.0
2010-12-22,41.954414,46.451427,46.531429,46.221428,46.337143,66480400.0
2010-12-23,41.753139,46.228573,46.450001,46.167141,46.42857,55789300.0
2010-12-27,41.89249,46.382858,46.491428000000006,45.931427,46.121429,62454000.0
2010-12-28,41.994419,46.495716,46.665714,46.437141,46.558571,43981000.0
2010-12-29,41.971199,46.470001,46.63571500000001,46.442856,46.602856,40784800.0
2010-12-30,41.76088,46.237144,46.501427,46.150002,46.497143,39373600.0
2010-12-31,41.61895,46.080002,46.21143,45.901428,46.13571500000001,48377000.0
2011-01-03,42.52343,47.081429,47.18,46.405716,46.52,111284600.0
2011-01-04,42.745358,47.327145,47.5,46.878571,47.491428000000006,77270200.0
2011-01-05,43.095013,47.714287,47.762856,47.07143,47.078571,63879900.0
2011-01-06,43.060177,47.675713,47.892857,47.557144,47.817142,75107200.0
2011-01-07,43.36855300000001,48.017143,48.049999,47.414288,47.712856,77982800.0
2011-01-10,44.185291,48.921429,49.032856,48.167141,48.404285,112140000.0
2011-01-11,44.080776,48.805714,49.279999,48.495716,49.26857,111027000.0
2011-01-12,44.439476,49.202858,49.204285,48.857143,49.035713,75647600.0
2011-01-13,44.602051,49.382858,49.52,49.121429,49.308571,74195100.0
2011-01-14,44.963318,49.782856,49.782856,49.20571500000001,49.412857,77210000.0
2011-01-18,43.953045,48.664288,49.251427,46.57143,47.074287,470249500.0
2011-01-19,43.719509,48.405716,49.799999,48.125713,49.764286,283903200.0
2011-01-20,42.924702,47.52571500000001,48.328571,47.16,48.061428,191197300.0
2011-01-21,42.155697,46.674286,47.84,46.66143,47.681427,188600300.0
2011-01-24,43.540161,48.207142,48.207142,46.674286,46.695713,143670800.0
2011-01-25,44.04982800000001,48.771427,48.777142,47.795715,48.047142,136717000.0
2011-01-26,44.365932,49.121429,49.371429,48.785713,48.994286,126718900.0
2011-01-27,44.28336,49.029999,49.241428000000006,48.975716,49.111427,71256500.0
2011-01-28,43.365967,48.014286,49.200001,47.647144,49.167141,148014300.0
2011-01-31,43.781441,48.474285,48.577145,47.757141,47.971428,94311700.0
2011-02-01,44.518181,49.290001,49.378571,48.71143,48.757141,106658300.0
2011-02-02,44.426579,49.188572,49.32143,49.078571,49.207142,64738800.0
2011-02-03,44.31303,49.062859,49.177143,48.364285,49.114285,98449400.0
2011-02-04,44.707851,49.5,49.528572,49.072857,49.091427,80460100.0
2011-02-07,45.402016,50.26857,50.464287,49.662857,49.69857,121255400.0
2011-02-08,45.830387,50.742859,50.78857,50.307144,50.52571500000001,95260200.0
2011-02-09,46.21230300000001,51.165714,51.285713,50.695713,50.741428000000006,120686300.0
2011-02-10,45.745232,50.648571,51.42857,49.714287,51.055714,232137500.0
2011-02-11,46.043278,50.978573,51.114285,50.50571400000001,50.67857,91893200.0
2011-02-14,46.343914,51.311428,51.354286,50.958572,50.970001,77604100.0
2011-02-15,46.436817,51.414288,51.424286,51.078571,51.312859,71043700.0
2011-02-16,46.853577,51.875713,52.128571,51.5,51.542858,120289400.0
2011-02-17,46.230373,51.185715,51.467144,50.931427,51.035713,132645800.0
2011-02-18,45.231705,50.080002,51.357143,49.931427,51.244286,204014300.0
2011-02-22,43.689831,48.372856,49.342857,48.245716,48.878571,218138900.0
2011-02-23,44.20723,48.945713,49.234287,48.372856,48.395714,167963600.0
2011-02-24,44.240776,48.982857,49.307144,48.33857,49.145714,124975200.0
2011-02-25,44.922031,49.737144,49.77571500000001,49.257141,49.322857,95004700.0
2011-02-28,45.573631,50.458572,50.721428,50.16,50.177143,100768500.0
2011-03-01,45.070419,49.901428,50.817142,49.668571,50.781429,114034200.0
2011-03-02,45.43298,50.302856,50.621429,49.771427,49.994286,150647700.0
2011-03-03,46.392948,51.365715,51.398571,50.84571500000001,51.027142,125197100.0
2011-03-04,46.44971500000001,51.42857,51.470001,51.107143,51.438572,113316700.0
2011-03-07,45.851032,50.765713,51.667141,50.187141,51.628571,136530800.0
2011-03-08,45.902641,50.822857,51.057144,50.32143,50.701427,89079200.0
2011-03-09,45.478149,50.352856,50.68,50.085712,50.669998,113326500.0
2011-03-10,44.729782,49.524284,49.967144,49.271427,49.874287,126884800.0
2011-03-11,45.416203,50.284286,50.331429,49.285713,49.332859,117770100.0
2011-03-14,45.61879,50.508572,50.925713,50.187141,50.454285,108989300.0
2011-03-15,44.56979000000001,49.347141,49.691429,48.585712,48.871429,180270300.0
2011-03-16,42.5802,47.144287,49.0,46.60857,48.857143,290502800.0
2011-03-17,43.17758900000001,47.805714,48.515713,47.237144,48.118572,164855600.0
2011-03-18,42.665352,47.238571,48.314285,47.142857,48.16143,188303500.0
2011-03-21,43.778862,48.471428,48.534286,47.894287,47.998573,102350500.0
2011-03-22,44.024014,48.742859,48.945713,48.44857,48.937141,81480700.0
2011-03-23,43.764664,48.45571500000001,48.602856,47.992859,48.468571,93249100.0
2011-03-24,44.510441,49.281429,49.42857,48.408573,48.835712,101178000.0
2011-03-25,45.358147,50.220001,50.294285,49.574287,49.724285,112227500.0
2011-03-28,45.216228,50.062859,50.617142,50.062859,50.450001,77338800.0
2011-03-29,45.283314,50.137142,50.137142,49.437141,49.665714,88225200.0
2011-03-30,44.982685,49.804287,50.125713,49.634285,50.091427,82351500.0
2011-03-31,44.967197,49.787144,49.971428,49.437141,49.48,68504800.0
2011-04-01,44.45755,49.222858,50.227142,49.042858,50.158573,104665400.0
2011-04-04,44.022717,48.741428000000006,49.228573,48.342857,49.187141,115021200.0
2011-04-05,43.725956,48.412857,48.892857,48.0,48.14143,120682800.0
2011-04-06,43.616287,48.291428,49.128571,48.162857,48.745716,100634800.0
2011-04-07,43.621449,48.297142,48.632858,48.00428400000001,48.299999,93361800.0
2011-04-08,43.231789,47.865715,48.592857,47.707142,48.560001,94383800.0
2011-04-11,42.682137,47.257141,47.952858,47.145714,47.722858,99736700.0
2011-04-12,42.88857700000001,47.485714,47.675713,47.171429,47.212856,106409800.0
2011-04-13,43.369843,48.01857,48.02,47.502857,47.860001,86555000.0
2011-04-14,42.891148,47.488571,48.0,47.437141,47.828571,75450200.0
2011-04-15,42.251179,46.779999,47.662857,46.685715,47.614285,113401400.0
2011-04-18,42.8176,47.407143,47.46143,45.737144,46.585712,152474700.0
2011-04-19,43.593056,48.265713,48.282856,47.387142,47.585712,104844600.0
2011-04-20,44.180126,48.915714,49.392857,48.785713,49.072857,175166600.0
2011-04-21,45.249771,50.099998,50.732857,49.78857,50.714287,188452600.0
2011-04-25,45.547817,50.43,50.535713,50.042858,50.048573,66636500.0
2011-04-26,45.21365,50.060001,50.712856,49.907143,50.517143,84700000.0
2011-04-27,45.178799,50.021427,50.335712,49.585712,50.32,89053300.0
2011-04-28,44.740101,49.535713,49.964287,49.360001,49.45571500000001,90239800.0
2011-04-29,45.176212,50.01857,50.564285,49.524284,49.540001,251586300.0
2011-05-02,44.679466,49.468571,50.067142,49.357143,49.962856,110678400.0
2011-05-03,44.927204,49.742859,49.984287,49.374287,49.712856,78337000.0
2011-05-04,45.103962,49.938572,50.261429,49.554287,49.751427,97312600.0
2011-05-05,44.740101,49.535713,50.13571500000001,49.435715,49.771427,83992300.0
2011-05-06,44.728504,49.522858,50.0,49.458572,49.95571500000001,70033600.0
2011-05-09,44.849785,49.657143,49.88571500000001,49.50428400000001,49.694286,51186800.0
2011-05-10,45.088478,49.921429,49.95571500000001,49.522858,49.841427,70522900.0
2011-05-11,44.802036,49.604286,50.0,49.32,49.860001,84000000.0
2011-05-12,44.716881,49.509998,49.58857,48.895714,49.445713,80500000.0
2011-05-13,43.933697,48.642857,49.464287,48.621429,49.380001,81529000.0
2011-05-16,43.0047,47.614285,48.745716,47.514286,48.457142,112443800.0
2011-05-17,43.37112800000001,48.02,48.02,47.247143,47.42857,113083600.0
2011-05-18,43.85240200000001,48.552856,48.721428,48.0,48.067142,83694100.0
2011-05-19,43.937565,48.647144,48.915714,48.381428,48.868572,65292500.0
2011-05-20,43.25243,47.888573,48.707142,47.860001,48.508572,84492100.0
2011-05-23,43.146626,47.771427,47.997143,47.060001,47.138573,95900000.0
2011-05-24,42.861481,47.45571500000001,47.985714,47.334286,47.92857,80481800.0
2011-05-25,43.453709,48.111427,48.365715,47.549999,47.632858,73556000.0
2011-05-26,43.224045,47.857143,48.127144,47.77571500000001,47.995716,55640200.0
2011-05-27,43.534985,48.201427,48.232857,47.758572,47.828571,50899800.0
2011-05-31,44.879448,49.689999,49.689999,48.714287,48.728573,104438600.0
2011-06-01,44.580109,49.35857,50.304287,49.235714,49.83857,138670700.0
2011-06-02,44.656246,49.442856,49.71143,49.185715,49.5,84695800.0
